;INSEE_COM;NOM_COM;SUPERFICIE;POPULATION;CODE_DEPT;NOM_DEPT;CODE_REG;NOM_REG;Code_postal;Nom;Région
1;01325;RIGNIEUX-LE-FRANC;1512;960;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01188;ILLIAT;2044;583;01;AIN;84;AUVERGNE-RHONE-ALPES;1140.0;Ain;Rhône-Alpes
1;01381;SAINT-NIZIER-LE-DESERT;2498;889;01;AIN;84;AUVERGNE-RHONE-ALPES;1320.0;Ain;Rhône-Alpes
1;01187;HOTONNES;2863;300;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01262;MONTLUEL;4010;7112;01;AIN;84;AUVERGNE-RHONE-ALPES;1120.0;Ain;Rhône-Alpes
1;01301;POLLIAT;2016;2374;01;AIN;84;AUVERGNE-RHONE-ALPES;1310.0;Ain;Rhône-Alpes
1;01393;SANDRANS;2927;514;01;AIN;84;AUVERGNE-RHONE-ALPES;1400.0;Ain;Rhône-Alpes
1;01457;VONNAS;1807;2850;01;AIN;84;AUVERGNE-RHONE-ALPES;1540.0;Ain;Rhône-Alpes
1;01210;LELEX;1770;229;01;AIN;84;AUVERGNE-RHONE-ALPES;1410.0;Ain;Rhône-Alpes
1;01107;CLEYZIEU;767;139;01;AIN;84;AUVERGNE-RHONE-ALPES;1230.0;Ain;Rhône-Alpes
1;01023;ASNIERES-SUR-SAONE;469;72;01;AIN;84;AUVERGNE-RHONE-ALPES;1570.0;Ain;Rhône-Alpes
1;01204;LALLEYRIAT;1520;255;01;AIN;84;AUVERGNE-RHONE-ALPES;1130.0;Ain;Rhône-Alpes
1;01097;CHAVORNAY;780;212;01;AIN;84;AUVERGNE-RHONE-ALPES;1510.0;Ain;Rhône-Alpes
1;01309;POUILLAT;638;92;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01447;VILLEREVERSURE;1749;1212;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01050;BOISSEY;939;300;01;AIN;84;AUVERGNE-RHONE-ALPES;1190.0;Ain;Rhône-Alpes
1;01231;MANZIAT;1269;1940;01;AIN;84;AUVERGNE-RHONE-ALPES;1570.0;Ain;Rhône-Alpes
1;01244;MEXIMIEUX;1368;7304;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01401;SERGY;977;2035;01;AIN;84;AUVERGNE-RHONE-ALPES;1630.0;Ain;Rhône-Alpes
1;01061;BRENS;683;1215;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01050;BOISSEY;939;300;01;AIN;84;AUVERGNE-RHONE-ALPES;1380.0;Ain;Rhône-Alpes
1;01196;JAYAT;1628;1091;01;AIN;84;AUVERGNE-RHONE-ALPES;1340.0;Ain;Rhône-Alpes
1;01079;CHAMPAGNE-EN-VALROMEY;1820;788;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01450;VILLIEU-LOYES-MOLLON;1582;3200;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01153;ECHENEVEX;1647;1813;01;AIN;84;AUVERGNE-RHONE-ALPES;1170.0;Ain;Rhône-Alpes
1;01202;LAGNIEU;2734;6789;01;AIN;84;AUVERGNE-RHONE-ALPES;1150.0;Ain;Rhône-Alpes
1;01300;LE POIZAT;1796;440;01;AIN;84;AUVERGNE-RHONE-ALPES;;Ain;Rhône-Alpes
1;01453;VIRIEU-LE-PETIT;1644;306;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01321;REVONNAS;776;871;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01165;FRANCHELEINS;1362;1450;01;AIN;84;AUVERGNE-RHONE-ALPES;1090.0;Ain;Rhône-Alpes
1;01043;BEYNOST;1072;4528;01;AIN;84;AUVERGNE-RHONE-ALPES;1700.0;Ain;Rhône-Alpes
1;01439;VESINES;389;99;01;AIN;84;AUVERGNE-RHONE-ALPES;1570.0;Ain;Rhône-Alpes
1;01269;NANTUA;1443;3588;01;AIN;84;AUVERGNE-RHONE-ALPES;1130.0;Ain;Rhône-Alpes
1;01089;CHATEAU-GAILLARD;1609;1881;01;AIN;84;AUVERGNE-RHONE-ALPES;1500.0;Ain;Rhône-Alpes
1;01318;RANCE;965;667;01;AIN;84;AUVERGNE-RHONE-ALPES;1390.0;Ain;Rhône-Alpes
1;01362;SAINT-JEAN-DE-THURIGNEUX;1621;774;01;AIN;84;AUVERGNE-RHONE-ALPES;1390.0;Ain;Rhône-Alpes
1;01227;MAGNIEU;625;428;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01333;SAINT-ANDRE-DE-CORCY;2101;2959;01;AIN;84;AUVERGNE-RHONE-ALPES;1390.0;Ain;Rhône-Alpes
1;01024;ATTIGNAT;1894;3110;01;AIN;84;AUVERGNE-RHONE-ALPES;1340.0;Ain;Rhône-Alpes
1;01026;BAGE-LE-CHATEL;86;829;01;AIN;84;AUVERGNE-RHONE-ALPES;1380.0;Ain;Rhône-Alpes
1;01109;COLLONGES;1622;2046;01;AIN;84;AUVERGNE-RHONE-ALPES;1550.0;Ain;Rhône-Alpes
1;01433;VERNOUX;1023;319;01;AIN;84;AUVERGNE-RHONE-ALPES;1560.0;Ain;Rhône-Alpes
1;01249;MIRIBEL;2438;9128;01;AIN;84;AUVERGNE-RHONE-ALPES;1700.0;Ain;Rhône-Alpes
1;01186;HOSTIAZ;1026;85;01;AIN;84;AUVERGNE-RHONE-ALPES;1110.0;Ain;Rhône-Alpes
1;01187;HOTONNES;2863;300;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01364;SAINT-JEAN-SUR-REYSSOUZE;2744;735;01;AIN;84;AUVERGNE-RHONE-ALPES;1560.0;Ain;Rhône-Alpes
1;01240;MATAFELON-GRANGES;2175;652;01;AIN;84;AUVERGNE-RHONE-ALPES;1580.0;Ain;Rhône-Alpes
1;01398;SAVIGNEUX;1487;1232;01;AIN;84;AUVERGNE-RHONE-ALPES;1480.0;Ain;Rhône-Alpes
1;01392;SAMOGNAT;1423;691;01;AIN;84;AUVERGNE-RHONE-ALPES;1580.0;Ain;Rhône-Alpes
1;01375;SAINT-MARTIN-LE-CHATEL;1260;796;01;AIN;84;AUVERGNE-RHONE-ALPES;1310.0;Ain;Rhône-Alpes
1;01142;DAGNEUX;683;4169;01;AIN;84;AUVERGNE-RHONE-ALPES;1120.0;Ain;Rhône-Alpes
1;01404;SERRIERES-SUR-AIN;838;125;01;AIN;84;AUVERGNE-RHONE-ALPES;1450.0;Ain;Rhône-Alpes
1;01032;BELIGNEUX;1331;3172;01;AIN;84;AUVERGNE-RHONE-ALPES;1360.0;Ain;Rhône-Alpes
1;01119;CORCELLES;1419;238;01;AIN;84;AUVERGNE-RHONE-ALPES;;Ain;Rhône-Alpes
1;01235;MARLIEUX;1719;960;01;AIN;84;AUVERGNE-RHONE-ALPES;1240.0;Ain;Rhône-Alpes
1;01191;IZENAVE;1308;169;01;AIN;84;AUVERGNE-RHONE-ALPES;1430.0;Ain;Rhône-Alpes
1;01065;BUELLAS;1025;1714;01;AIN;84;AUVERGNE-RHONE-ALPES;1310.0;Ain;Rhône-Alpes
1;01273;NEUVILLE-SUR-AIN;1992;1595;01;AIN;84;AUVERGNE-RHONE-ALPES;1160.0;Ain;Rhône-Alpes
1;01335;SAINT-ANDRE-LE-BOUCHOUX;929;340;01;AIN;84;AUVERGNE-RHONE-ALPES;1240.0;Ain;Rhône-Alpes
1;01171;GEOVREISSET;327;920;01;AIN;84;AUVERGNE-RHONE-ALPES;1100.0;Ain;Rhône-Alpes
1;01128;COURTES;894;272;01;AIN;84;AUVERGNE-RHONE-ALPES;1560.0;Ain;Rhône-Alpes
1;01417;THEZILLIEU;2632;314;01;AIN;84;AUVERGNE-RHONE-ALPES;1110.0;Ain;Rhône-Alpes
1;01104;CHEZERY-FORENS;4645;451;01;AIN;84;AUVERGNE-RHONE-ALPES;1410.0;Ain;Rhône-Alpes
1;01098;CHAZEY-BONS;1068;803;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01156;FARAMANS;1121;742;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01092;CHATILLON-LA-PALUD;1408;1578;01;AIN;84;AUVERGNE-RHONE-ALPES;1320.0;Ain;Rhône-Alpes
1;01103;CHEVRY;579;1333;01;AIN;84;AUVERGNE-RHONE-ALPES;1170.0;Ain;Rhône-Alpes
1;01366;SAINTE-JULIE;1144;934;01;AIN;84;AUVERGNE-RHONE-ALPES;1150.0;Ain;Rhône-Alpes
1;01339;SAINT-BERNARD;315;1396;01;AIN;84;AUVERGNE-RHONE-ALPES;1600.0;Ain;Rhône-Alpes
1;01022;ARTEMARE;334;1175;01;AIN;84;AUVERGNE-RHONE-ALPES;1510.0;Ain;Rhône-Alpes
1;01387;SAINT-SULPICE;514;173;01;AIN;84;AUVERGNE-RHONE-ALPES;1340.0;Ain;Rhône-Alpes
1;01038;BENY;1828;718;01;AIN;84;AUVERGNE-RHONE-ALPES;1370.0;Ain;Rhône-Alpes
1;01221;LOMPNIEU;1136;122;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01422;TOSSIAT;1019;1371;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01402;SERMOYER;1683;675;01;AIN;84;AUVERGNE-RHONE-ALPES;1190.0;Ain;Rhône-Alpes
1;01116;CONTREVOZ;1427;528;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01134;CROTTET;1220;1716;01;AIN;84;AUVERGNE-RHONE-ALPES;1290.0;Ain;Rhône-Alpes
1;01115;CONFRANCON;1816;1245;01;AIN;84;AUVERGNE-RHONE-ALPES;1310.0;Ain;Rhône-Alpes
1;01013;ARANDAS;1403;160;01;AIN;84;AUVERGNE-RHONE-ALPES;1230.0;Ain;Rhône-Alpes
1;01431;VAUX-EN-BUGEY;827;1200;01;AIN;84;AUVERGNE-RHONE-ALPES;1150.0;Ain;Rhône-Alpes
1;01369;SAINT-JUST;340;885;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01082;CHANAY;1839;636;01;AIN;84;AUVERGNE-RHONE-ALPES;1420.0;Ain;Rhône-Alpes
1;01288;PERON;2600;2324;01;AIN;84;AUVERGNE-RHONE-ALPES;1630.0;Ain;Rhône-Alpes
1;01032;BELIGNEUX;1331;3172;01;AIN;84;AUVERGNE-RHONE-ALPES;1360.0;Ain;Rhône-Alpes
1;01183;GUEREINS;442;1388;01;AIN;84;AUVERGNE-RHONE-ALPES;1090.0;Ain;Rhône-Alpes
1;01041;BETTANT;345;739;01;AIN;84;AUVERGNE-RHONE-ALPES;1500.0;Ain;Rhône-Alpes
1;01428;VALEINS;435;104;01;AIN;84;AUVERGNE-RHONE-ALPES;1140.0;Ain;Rhône-Alpes
1;01228;MAILLAT;1157;657;01;AIN;84;AUVERGNE-RHONE-ALPES;1430.0;Ain;Rhône-Alpes
1;01427;TREVOUX;565;6714;01;AIN;84;AUVERGNE-RHONE-ALPES;1600.0;Ain;Rhône-Alpes
1;01280;ORDONNAZ;1473;153;01;AIN;84;AUVERGNE-RHONE-ALPES;1510.0;Ain;Rhône-Alpes
1;01353;SAINTE-EUPHEMIE;462;1580;01;AIN;84;AUVERGNE-RHONE-ALPES;1600.0;Ain;Rhône-Alpes
1;01207;LAPEYROUSE;2014;297;01;AIN;84;AUVERGNE-RHONE-ALPES;1330.0;Ain;Rhône-Alpes
1;01259;MONTCET;656;655;01;AIN;84;AUVERGNE-RHONE-ALPES;1310.0;Ain;Rhône-Alpes
1;01314;PRIAY;1572;1553;01;AIN;84;AUVERGNE-RHONE-ALPES;1160.0;Ain;Rhône-Alpes
1;01085;LA CHAPELLE-DU-CHATELARD;1362;363;01;AIN;84;AUVERGNE-RHONE-ALPES;1240.0;Ain;Rhône-Alpes
1;01450;VILLIEU-LOYES-MOLLON;1582;3200;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01133;CRESSIN-ROCHEFORT;774;375;01;AIN;84;AUVERGNE-RHONE-ALPES;1350.0;Ain;Rhône-Alpes
1;01076;CHALEY;468;140;01;AIN;84;AUVERGNE-RHONE-ALPES;1230.0;Ain;Rhône-Alpes
1;01290;PEROUGES;1921;1209;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01337;SAINT-BENIGNE;1654;1209;01;AIN;84;AUVERGNE-RHONE-ALPES;1190.0;Ain;Rhône-Alpes
1;01212;LESCHEROUX;2011;688;01;AIN;84;AUVERGNE-RHONE-ALPES;1560.0;Ain;Rhône-Alpes
1;01143;DIVONNE-LES-BAINS;3375;8615;01;AIN;84;AUVERGNE-RHONE-ALPES;1220.0;Ain;Rhône-Alpes
1;01336;SAINT-ANDRE-SUR-VIEUX-JONC;2452;1118;01;AIN;84;AUVERGNE-RHONE-ALPES;1960.0;Ain;Rhône-Alpes
1;01298;PLAGNE;606;134;01;AIN;84;AUVERGNE-RHONE-ALPES;1130.0;Ain;Rhône-Alpes
1;01283;OYONNAX;3592;22436;01;AIN;84;AUVERGNE-RHONE-ALPES;1100.0;Ain;Rhône-Alpes
1;01275;NEYRON;533;2506;01;AIN;84;AUVERGNE-RHONE-ALPES;1700.0;Ain;Rhône-Alpes
1;01245;BOHAS-MEYRIAT-RIGNAT;2337;853;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01036;BELMONT-LUTHEZIEU;1969;526;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01016;ARBIGNY;1756;414;01;AIN;84;AUVERGNE-RHONE-ALPES;1190.0;Ain;Rhône-Alpes
1;01179;GRIEGES;1471;1943;01;AIN;84;AUVERGNE-RHONE-ALPES;1290.0;Ain;Rhône-Alpes
1;01088;CHARNOZ-SUR-AIN;664;914;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01101;CHEVILLARD;666;160;01;AIN;84;AUVERGNE-RHONE-ALPES;1430.0;Ain;Rhône-Alpes
1;01045;BIRIEUX;1576;265;01;AIN;84;AUVERGNE-RHONE-ALPES;1330.0;Ain;Rhône-Alpes
1;01252;MOGNENEINS;851;751;01;AIN;84;AUVERGNE-RHONE-ALPES;1140.0;Ain;Rhône-Alpes
1;01415;TALISSIEU;497;432;01;AIN;84;AUVERGNE-RHONE-ALPES;1510.0;Ain;Rhône-Alpes
1;01442;VIEU;651;378;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01303;PONCIN;1980;1687;01;AIN;84;AUVERGNE-RHONE-ALPES;1450.0;Ain;Rhône-Alpes
1;01182;GROSLEE;722;357;01;AIN;84;AUVERGNE-RHONE-ALPES;;Ain;Rhône-Alpes
1;01144;DOMMARTIN;1719;872;01;AIN;84;AUVERGNE-RHONE-ALPES;1380.0;Ain;Rhône-Alpes
1;01007;AMBRONAY;3359;2437;01;AIN;84;AUVERGNE-RHONE-ALPES;1500.0;Ain;Rhône-Alpes
1;01454;VIRIGNIN;786;939;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01426;TREFFORT-CUISIAT;3973;2265;01;AIN;84;AUVERGNE-RHONE-ALPES;1370.0;Ain;Rhône-Alpes
1;01410;SONTHONNAX-LA-MONTAGNE;1425;317;01;AIN;84;AUVERGNE-RHONE-ALPES;1580.0;Ain;Rhône-Alpes
1;01060;BRENOD;2400;543;01;AIN;84;AUVERGNE-RHONE-ALPES;1110.0;Ain;Rhône-Alpes
1;01187;HOTONNES;2863;300;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01001;L'ABERGEMENT-CLEMENCIAT;1565;777;01;AIN;84;AUVERGNE-RHONE-ALPES;1400.0;Ain;Rhône-Alpes
1;01409;SONGIEU;2039;129;01;AIN;84;AUVERGNE-RHONE-ALPES;;Ain;Rhône-Alpes
1;01313;PREVESSIN-MOENS;1206;7410;01;AIN;84;AUVERGNE-RHONE-ALPES;1280.0;Ain;Rhône-Alpes
1;01077;CHALLES-LA-MONTAGNE;779;179;01;AIN;84;AUVERGNE-RHONE-ALPES;1450.0;Ain;Rhône-Alpes
1;01445;VILLEMOTIER;1388;644;01;AIN;84;AUVERGNE-RHONE-ALPES;1270.0;Ain;Rhône-Alpes
1;01066;LA BURBANCHE;1108;73;01;AIN;84;AUVERGNE-RHONE-ALPES;1510.0;Ain;Rhône-Alpes
1;01029;BEAUPONT;1404;675;01;AIN;84;AUVERGNE-RHONE-ALPES;1270.0;Ain;Rhône-Alpes
1;01257;MONTANGES;1371;333;01;AIN;84;AUVERGNE-RHONE-ALPES;1200.0;Ain;Rhône-Alpes
1;01363;SAINT-JEAN-LE-VIEUX;1518;1625;01;AIN;84;AUVERGNE-RHONE-ALPES;1640.0;Ain;Rhône-Alpes
1;01189;INJOUX-GENISSIAT;2956;1117;01;AIN;84;AUVERGNE-RHONE-ALPES;1200.0;Ain;Rhône-Alpes
1;01080;CHAMPDOR;1733;466;01;AIN;84;AUVERGNE-RHONE-ALPES;1110.0;Ain;Rhône-Alpes
1;01095;CHAVANNES-SUR-SURAN;2176;638;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01390;SAINT-VULBAS;2158;1011;01;AIN;84;AUVERGNE-RHONE-ALPES;1150.0;Ain;Rhône-Alpes
1;01204;LALLEYRIAT;1520;255;01;AIN;84;AUVERGNE-RHONE-ALPES;1130.0;Ain;Rhône-Alpes
1;01361;SAINT-JEAN-DE-NIOST;1403;1428;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01412;SULIGNAT;1077;556;01;AIN;84;AUVERGNE-RHONE-ALPES;1400.0;Ain;Rhône-Alpes
1;01063;BRION;450;517;01;AIN;84;AUVERGNE-RHONE-ALPES;1460.0;Ain;Rhône-Alpes
1;01289;PERONNAS;1787;6095;01;AIN;84;AUVERGNE-RHONE-ALPES;1960.0;Ain;Rhône-Alpes
1;01113;CONDEISSIAT;2170;785;01;AIN;84;AUVERGNE-RHONE-ALPES;1400.0;Ain;Rhône-Alpes
1;01416;TENAY;1318;1085;01;AIN;84;AUVERGNE-RHONE-ALPES;1230.0;Ain;Rhône-Alpes
1;01239;MASSIGNIEU-DE-RIVES;910;628;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01169;GENOUILLEUX;409;598;01;AIN;84;AUVERGNE-RHONE-ALPES;1090.0;Ain;Rhône-Alpes
1;01006;AMBLEON;603;110;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01159;FEILLENS;1488;3147;01;AIN;84;AUVERGNE-RHONE-ALPES;1570.0;Ain;Rhône-Alpes
1;01184;HAUTECOURT-ROMANECHE;2136;796;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01342;SAINTE-CROIX;1060;523;01;AIN;84;AUVERGNE-RHONE-ALPES;1120.0;Ain;Rhône-Alpes
1;01358;SAINT-GERMAIN-LES-PAROISSES;1639;408;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01108;COLIGNY;1689;1166;01;AIN;84;AUVERGNE-RHONE-ALPES;1270.0;Ain;Rhône-Alpes
1;01015;ARBIGNIEU;1302;489;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01411;SOUCLIN;1329;263;01;AIN;84;AUVERGNE-RHONE-ALPES;1150.0;Ain;Rhône-Alpes
1;01067;CEIGNES;1021;261;01;AIN;84;AUVERGNE-RHONE-ALPES;1430.0;Ain;Rhône-Alpes
1;01346;SAINT-DIDIER-D'AUSSIAT;1513;897;01;AIN;84;AUVERGNE-RHONE-ALPES;1340.0;Ain;Rhône-Alpes
1;01316;PUGIEU;487;179;01;AIN;84;AUVERGNE-RHONE-ALPES;1510.0;Ain;Rhône-Alpes
1;01230;MANTENAY-MONTLIN;1083;302;01;AIN;84;AUVERGNE-RHONE-ALPES;1560.0;Ain;Rhône-Alpes
1;01240;MATAFELON-GRANGES;2175;652;01;AIN;84;AUVERGNE-RHONE-ALPES;1580.0;Ain;Rhône-Alpes
1;01162;FLAXIEU;294;65;01;AIN;84;AUVERGNE-RHONE-ALPES;1350.0;Ain;Rhône-Alpes
1;01177;GRAND-CORENT;703;170;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01424;TRAMOYES;1307;1648;01;AIN;84;AUVERGNE-RHONE-ALPES;1390.0;Ain;Rhône-Alpes
1;01065;BUELLAS;1025;1714;01;AIN;84;AUVERGNE-RHONE-ALPES;1310.0;Ain;Rhône-Alpes
1;01456;VONGNES;209;74;01;AIN;84;AUVERGNE-RHONE-ALPES;1350.0;Ain;Rhône-Alpes
1;01429;VANDEINS;929;654;01;AIN;84;AUVERGNE-RHONE-ALPES;1660.0;Ain;Rhône-Alpes
1;01271;NATTAGES;1021;571;01;AIN;84;AUVERGNE-RHONE-ALPES;;Ain;Rhône-Alpes
1;01080;CHAMPDOR;1733;466;01;AIN;84;AUVERGNE-RHONE-ALPES;1110.0;Ain;Rhône-Alpes
1;01408;SIMANDRE-SUR-SURAN;1631;679;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01117;CONZIEU;709;145;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01185;HAUTEVILLE-LOMPNES;5066;3921;01;AIN;84;AUVERGNE-RHONE-ALPES;1110.0;Ain;Rhône-Alpes
1;01152;ECHALLON;2806;770;01;AIN;84;AUVERGNE-RHONE-ALPES;1130.0;Ain;Rhône-Alpes
1;01292;LE PETIT-ABERGEMENT;2688;135;01;AIN;84;AUVERGNE-RHONE-ALPES;;Ain;Rhône-Alpes
1;01187;HOTONNES;2863;300;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01051;BOLOZON;501;91;01;AIN;84;AUVERGNE-RHONE-ALPES;1450.0;Ain;Rhône-Alpes
1;01102;CHEVROUX;1723;941;01;AIN;84;AUVERGNE-RHONE-ALPES;1190.0;Ain;Rhône-Alpes
1;01004;AMBERIEU-EN-BUGEY;2449;14233;01;AIN;84;AUVERGNE-RHONE-ALPES;1500.0;Ain;Rhône-Alpes
1;01209;LEAZ;1141;614;01;AIN;84;AUVERGNE-RHONE-ALPES;1200.0;Ain;Rhône-Alpes
1;01062;BRESSOLLES;768;777;01;AIN;84;AUVERGNE-RHONE-ALPES;1360.0;Ain;Rhône-Alpes
1;01334;SAINT-ANDRE-D'HUIRIAT;903;539;01;AIN;84;AUVERGNE-RHONE-ALPES;1290.0;Ain;Rhône-Alpes
1;01174;GIRON;938;168;01;AIN;84;AUVERGNE-RHONE-ALPES;1130.0;Ain;Rhône-Alpes
1;01011;APREMONT;1507;385;01;AIN;84;AUVERGNE-RHONE-ALPES;1100.0;Ain;Rhône-Alpes
1;01277;NIVOLLET-MONTGRIFFON;844;127;01;AIN;84;AUVERGNE-RHONE-ALPES;1230.0;Ain;Rhône-Alpes
1;01305;PONT-DE-VAUX;770;2261;01;AIN;84;AUVERGNE-RHONE-ALPES;1190.0;Ain;Rhône-Alpes
1;01039;BEON;1020;429;01;AIN;84;AUVERGNE-RHONE-ALPES;1350.0;Ain;Rhône-Alpes
1;01340;SAINT-BOIS;947;132;01;AIN;84;AUVERGNE-RHONE-ALPES;;Ain;Rhône-Alpes
1;01311;PREMILLIEU;850;42;01;AIN;84;AUVERGNE-RHONE-ALPES;1110.0;Ain;Rhône-Alpes
1;01123;CORMORANCHE-SUR-SAONE;996;1081;01;AIN;84;AUVERGNE-RHONE-ALPES;1290.0;Ain;Rhône-Alpes
1;01167;GARNERANS;862;663;01;AIN;84;AUVERGNE-RHONE-ALPES;1140.0;Ain;Rhône-Alpes
1;01021;ARS-SUR-FORMANS;558;1380;01;AIN;84;AUVERGNE-RHONE-ALPES;1480.0;Ain;Rhône-Alpes
1;01254;MONTAGNAT;1385;1748;01;AIN;84;AUVERGNE-RHONE-ALPES;1250.0;Ain;Rhône-Alpes
1;01281;ORNEX;567;4027;01;AIN;84;AUVERGNE-RHONE-ALPES;1210.0;Ain;Rhône-Alpes
1;01261;MONTHIEUX;1079;646;01;AIN;84;AUVERGNE-RHONE-ALPES;1390.0;Ain;Rhône-Alpes
1;01306;PONT-DE-VEYLE;200;1604;01;AIN;84;AUVERGNE-RHONE-ALPES;1290.0;Ain;Rhône-Alpes
1;01211;LENT;3164;1385;01;AIN;84;AUVERGNE-RHONE-ALPES;1240.0;Ain;Rhône-Alpes
1;01111;CONAND;1529;107;01;AIN;84;AUVERGNE-RHONE-ALPES;1230.0;Ain;Rhône-Alpes
1;01208;LAVOURS;616;152;01;AIN;84;AUVERGNE-RHONE-ALPES;1350.0;Ain;Rhône-Alpes
1;01443;VILLARS-LES-DOMBES;2468;4430;01;AIN;84;AUVERGNE-RHONE-ALPES;1330.0;Ain;Rhône-Alpes
1;01062;BRESSOLLES;768;777;01;AIN;84;AUVERGNE-RHONE-ALPES;1360.0;Ain;Rhône-Alpes
1;01378;SAINT-MAURICE-DE-GOURDANS;2552;2472;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01054;BOURG-SAINT-CHRISTOPHE;891;1230;01;AIN;84;AUVERGNE-RHONE-ALPES;1800.0;Ain;Rhône-Alpes
1;01035;BELLEYDOUX;1789;332;01;AIN;84;AUVERGNE-RHONE-ALPES;1130.0;Ain;Rhône-Alpes
1;01215;LHOPITAL;369;53;01;AIN;84;AUVERGNE-RHONE-ALPES;1420.0;Ain;Rhône-Alpes
1;01059;BRENAZ;990;92;01;AIN;84;AUVERGNE-RHONE-ALPES;1260.0;Ain;Rhône-Alpes
1;01053;BOURG-EN-BRESSE;2399;40171;01;AIN;84;AUVERGNE-RHONE-ALPES;1000.0;Ain;Rhône-Alpes
1;01436;VESANCY;1073;530;01;AIN;84;AUVERGNE-RHONE-ALPES;1170.0;Ain;Rhône-Alpes
1;01319;RELEVANT;1228;474;01;AIN;84;AUVERGNE-RHONE-ALPES;1990.0;Ain;Rhône-Alpes
1;01421;TORCIEU;1088;707;01;AIN;84;AUVERGNE-RHONE-ALPES;1230.0;Ain;Rhône-Alpes
1;01383;SAINT-PAUL-DE-VARAX;2586;1500;01;AIN;84;AUVERGNE-RHONE-ALPES;1240.0;Ain;Rhône-Alpes
1;01052;BOULIGNEUX;2622;310;01;AIN;84;AUVERGNE-RHONE-ALPES;1330.0;Ain;Rhône-Alpes
1;01449;VILLETTE-SUR-AIN;1981;669;01;AIN;84;AUVERGNE-RHONE-ALPES;1320.0;Ain;Rhône-Alpes
1;01234;MARIGNIEU;354;156;01;AIN;84;AUVERGNE-RHONE-ALPES;1300.0;Ain;Rhône-Alpes
1;01304;PONT-D'AIN;1122;2668;01;AIN;84;AUVERGNE-RHONE-ALPES;1160.0;Ain;Rhône-Alpes
